player_id,player_name,entry_course,starts,avg_st,min_st,max_st,top_st_rate,reliability
3415,松井繁,3,9,0.149,0.1,0.22,11.11,C
4337,平本真之,5,4,0.128,0.08,0.21,25.0,参考
3719,辻栄蔵,4,6,0.177,0.09,0.23,0.0,C
4933,板橋侑我,2,5,0.158,0.08,0.22,0.0,C
4075,中野次郎,4,4,0.103,0.05,0.17,75.0,参考
4787,椎名豊,5,4,0.152,0.09,0.28,25.0,参考
4759,今泉友吾,5,3,0.18,0.13,0.22,0.0,参考
3996,秋山直之,6,3,0.223,0.17,0.28,0.0,参考
4787,椎名豊,1,6,0.175,0.05,0.29,16.67,C
3996,秋山直之,2,3,0.137,0.11,0.17,0.0,参考
4075,中野次郎,6,3,0.177,0.15,0.2,0.0,参考
3719,辻栄蔵,5,6,0.143,0.07,0.21,0.0,C
3415,松井繁,1,10,0.159,0.12,0.21,10.0,B
3388,今垣光太郎,2,4,0.175,0.09,0.27,0.0,参考
3956,横澤剛治,6,3,0.21,0.1,0.33,0.0,参考
4290,稲田浩二,2,5,0.102,0.01,0.15,40.0,C
3415,松井繁,5,7,0.166,0.11,0.21,0.0,C
4168,石野貴之,4,3,0.163,0.13,0.18,0.0,参考
3780,魚谷智之,5,3,0.117,0.11,0.13,0.0,参考
4787,椎名豊,2,5,0.132,0.12,0.15,0.0,C
3783,瓜生正義,1,4,0.115,0.07,0.15,50.0,参考
3556,田中信一郎,6,3,0.18,0.13,0.23,33.33,参考
4337,平本真之,1,4,0.135,0.12,0.16,0.0,参考
3415,松井繁,2,7,0.149,0.09,0.31,0.0,C
4528,黒井達矢,3,3,0.1,0.07,0.12,33.33,参考
4075,中野次郎,5,6,0.143,0.08,0.21,0.0,C
3719,辻栄蔵,2,5,0.15,0.12,0.19,0.0,C
4787,椎名豊,4,4,0.147,0.08,0.21,25.0,参考
4337,平本真之,6,3,0.163,0.14,0.18,0.0,参考
3388,今垣光太郎,6,4,0.158,0.09,0.24,0.0,参考
4337,平本真之,4,3,0.15,0.08,0.21,33.33,参考
4444,桐生順平,5,4,0.175,0.15,0.22,0.0,参考
3719,辻栄蔵,6,5,0.206,0.11,0.26,0.0,C
3780,魚谷智之,2,3,0.23,0.12,0.32,0.0,参考
4787,椎名豊,6,10,0.162,0.05,0.24,30.0,B
4444,桐生順平,3,4,0.165,0.13,0.22,25.0,参考
4013,中島孝平,3,3,0.13,0.07,0.19,0.0,参考
3783,瓜生正義,4,3,0.117,0.05,0.16,66.67,参考
3388,今垣光太郎,4,4,0.128,0.07,0.17,25.0,参考
5223,森清友翔,3,6,0.142,0.07,0.24,16.67,C
5264,登みひ果,5,3,0.193,0.19,0.2,33.33,参考
4035,杉江浩明,6,4,0.188,0.13,0.24,0.0,参考
5200,筒井美琴,6,7,0.169,0.05,0.28,28.57,C
5223,森清友翔,6,4,0.198,0.13,0.29,0.0,参考
4035,杉江浩明,3,6,0.203,0.14,0.26,16.67,C
5173,谷口佳蓮,4,8,0.174,0.11,0.24,12.5,C
3891,谷口健一,2,3,0.18,0.08,0.27,66.67,参考
5291,三嶌こころ,6,13,0.243,0.12,0.34,0.0,B
5264,登みひ果,6,9,0.199,0.11,0.62,11.11,C
5200,筒井美琴,2,4,0.185,0.07,0.29,0.0,参考
3891,谷口健一,4,3,0.167,0.1,0.22,66.67,参考
4750,井上尚悟,5,5,0.236,0.18,0.28,0.0,C
4630,岩永雅人,6,4,0.135,0.09,0.19,25.0,参考
5223,森清友翔,2,8,0.174,0.12,0.24,12.5,C
4527,高野心吾,3,4,0.158,0.11,0.19,50.0,参考
3730,塩崎優司,2,3,0.2,0.15,0.24,0.0,参考
5004,河野主樹,4,3,0.123,0.07,0.15,33.33,参考
5173,谷口佳蓮,5,8,0.156,0.08,0.28,12.5,C
4750,井上尚悟,3,5,0.168,0.06,0.31,20.0,C
4630,岩永雅人,4,5,0.124,0.07,0.2,60.0,C
4035,杉江浩明,4,5,0.216,0.14,0.28,0.0,C
5223,森清友翔,5,7,0.264,0.07,0.44,14.29,C
4035,杉江浩明,1,3,0.137,0.12,0.15,0.0,参考
4260,中越博紀,4,10,0.144,0.09,0.3,10.0,B
4630,岩永雅人,1,4,0.16,0.13,0.18,0.0,参考
5173,谷口佳蓮,2,8,0.193,0.13,0.27,0.0,C
4750,井上尚悟,4,5,0.22,0.15,0.35,0.0,C
4260,中越博紀,2,10,0.197,0.14,0.35,0.0,B
3891,谷口健一,3,3,0.127,0.09,0.17,0.0,参考
4750,井上尚悟,2,5,0.168,0.11,0.23,0.0,C
5173,谷口佳蓮,1,6,0.125,0.09,0.19,16.67,C
5223,森清友翔,1,3,0.15,0.13,0.17,33.33,参考
5291,三嶌こころ,5,8,0.124,0.01,0.19,12.5,C
4630,岩永雅人,3,3,0.093,0.05,0.14,0.0,参考
3891,谷口健一,5,3,0.193,0.15,0.22,33.33,参考
4035,杉江浩明,2,6,0.197,0.16,0.24,0.0,C
5173,谷口佳蓮,6,9,0.159,0.06,0.33,33.33,C
5200,筒井美琴,5,3,0.187,0.08,0.35,0.0,参考
4618,乃村康友,3,4,0.177,0.12,0.23,0.0,参考
4035,杉江浩明,5,5,0.222,0.11,0.29,0.0,C
5173,谷口佳蓮,3,7,0.179,0.06,0.33,14.29,C
5085,中村栄治,4,7,0.176,0.11,0.27,14.29,C
4090,中村尊,6,5,0.114,0.08,0.14,40.0,C
3412,鈴木博,1,4,0.118,0.0,0.2,25.0,参考
3905,天野友和,6,4,0.13,0.08,0.16,0.0,参考
4895,門間雄大,6,3,0.133,0.11,0.17,33.33,参考
5186,遠藤圭吾,5,3,0.153,0.12,0.21,0.0,参考
4473,藤堂里香,5,3,0.197,0.12,0.29,0.0,参考
5085,中村栄治,3,7,0.227,0.07,0.31,0.0,C
4895,門間雄大,2,3,0.123,0.1,0.15,33.33,参考
3905,天野友和,4,3,0.19,0.12,0.24,0.0,参考
4090,中村尊,2,3,0.193,0.11,0.29,0.0,参考
3412,鈴木博,6,4,0.175,0.04,0.37,0.0,参考
4473,藤堂里香,4,4,0.145,0.11,0.19,25.0,参考
4895,門間雄大,4,3,0.153,0.1,0.2,66.67,参考
4700,金子和之,1,3,0.073,0.05,0.09,33.33,参考
5186,遠藤圭吾,6,4,0.188,0.16,0.21,0.0,参考
5085,中村栄治,2,7,0.176,0.11,0.25,14.29,C
3905,天野友和,1,5,0.132,0.1,0.17,20.0,C
3412,鈴木博,3,3,0.127,0.06,0.17,0.0,参考
4090,中村尊,1,7,0.086,0.05,0.12,71.43,C
5085,中村栄治,6,5,0.186,0.13,0.26,20.0,C
4473,藤堂里香,2,3,0.153,0.08,0.23,33.33,参考
3905,天野友和,3,4,0.12,0.08,0.14,0.0,参考
5085,中村栄治,5,3,0.143,0.13,0.16,0.0,参考
4895,門間雄大,1,3,0.17,0.11,0.27,0.0,参考
3905,天野友和,5,5,0.154,0.13,0.18,20.0,C
4090,中村尊,3,6,0.107,0.05,0.15,33.33,C
3273,石田豪,6,5,0.182,0.14,0.21,0.0,C
4473,藤堂里香,1,3,0.163,0.14,0.19,0.0,参考
5071,野見山拓己,6,5,0.188,0.1,0.33,20.0,C
3905,天野友和,2,5,0.128,0.07,0.19,60.0,C
4393,田中孝明,5,6,0.185,0.08,0.34,0.0,C
5238,笹木香吾,4,9,0.162,0.04,0.27,11.11,C
4393,田中孝明,2,5,0.148,0.09,0.24,20.0,C
4393,田中孝明,4,6,0.172,0.12,0.24,0.0,C
4393,田中孝明,3,7,0.164,0.09,0.22,14.29,C
4393,田中孝明,1,4,0.148,0.13,0.17,0.0,参考
5171,清水未唯,4,7,0.167,0.1,0.24,14.29,C
4281,大澤大夢,3,7,0.206,0.07,0.4,14.29,C
3904,森貴洋,1,4,0.18,0.13,0.21,25.0,参考
4678,水野望美,3,6,0.127,0.08,0.22,33.33,C
4748,渡邉雄朗,4,6,0.2,0.09,0.36,0.0,C
3307,上瀧和則,2,5,0.106,0.04,0.21,0.0,C
5171,清水未唯,3,6,0.202,0.09,0.34,0.0,C
4678,水野望美,4,6,0.148,0.1,0.28,0.0,C
3307,上瀧和則,1,4,0.168,0.07,0.27,25.0,参考
4281,大澤大夢,5,6,0.178,0.13,0.26,0.0,C
3904,森貴洋,2,3,0.173,0.11,0.22,0.0,参考
5244,黒田剛,3,3,0.167,0.11,0.21,33.33,参考
4281,大澤大夢,6,3,0.137,0.13,0.15,0.0,参考
4748,渡邉雄朗,5,3,0.127,0.09,0.15,66.67,参考
5230,石原凪紗,4,3,0.153,0.11,0.21,33.33,参考
4281,大澤大夢,2,6,0.19,0.08,0.36,0.0,C
3904,森貴洋,4,3,0.15,0.1,0.18,33.33,参考
4678,水野望美,1,5,0.212,0.13,0.29,20.0,C
5230,石原凪紗,2,3,0.317,0.19,0.39,0.0,参考
5171,清水未唯,5,6,0.155,0.06,0.32,16.67,C
4678,水野望美,5,9,0.147,0.05,0.31,44.44,C
4281,大澤大夢,1,4,0.098,0.05,0.18,75.0,参考
5230,石原凪紗,3,4,0.18,0.09,0.31,25.0,参考
5274,城間盛渚,4,7,0.177,0.07,0.26,14.29,C
4917,岩橋裕馬,4,6,0.217,0.14,0.33,0.0,C
5274,城間盛渚,6,6,0.183,0.09,0.24,0.0,C
4748,渡邉雄朗,1,6,0.147,0.11,0.22,33.33,C
4623,中北将史,3,5,0.146,0.06,0.21,80.0,C
3904,森貴洋,6,3,0.203,0.17,0.27,0.0,参考
5162,松尾怜実,1,4,0.135,0.09,0.18,50.0,参考
4748,渡邉雄朗,2,4,0.12,0.07,0.16,25.0,参考
4678,水野望美,6,5,0.196,0.13,0.28,0.0,C
5274,城間盛渚,5,7,0.174,0.06,0.27,14.29,C
5171,清水未唯,2,3,0.157,0.11,0.19,33.33,参考
4678,水野望美,2,9,0.147,0.09,0.2,11.11,C
4281,大澤大夢,4,6,0.15,0.08,0.23,50.0,C
5113,黒明花夢,4,3,0.23,0.18,0.32,0.0,参考
5320,岩崎麗子,6,9,0.183,0.01,0.34,22.22,C
5148,松本怜,1,4,0.203,0.11,0.26,50.0,参考
4773,中川りな,5,9,0.201,0.11,0.39,0.0,C
4764,小池礼乃,2,9,0.162,0.07,0.25,22.22,C
4878,西岡育未,2,5,0.204,0.14,0.3,0.0,C
5189,藤原早菜,2,5,0.216,0.11,0.33,0.0,C
5322,根岸真優,6,8,0.16,0.04,0.28,12.5,C
4773,中川りな,2,6,0.195,0.09,0.28,33.33,C
4536,喜井つかさ,3,3,0.197,0.14,0.28,33.33,参考
4819,蜂須瑞生,6,5,0.184,0.09,0.29,20.0,C
4764,小池礼乃,1,4,0.17,0.11,0.22,25.0,参考
5113,黒明花夢,3,4,0.188,0.13,0.24,0.0,参考
4878,西岡育未,5,6,0.157,0.09,0.21,33.33,C
5189,藤原早菜,1,4,0.165,0.14,0.2,0.0,参考
4764,小池礼乃,4,6,0.217,0.06,0.39,0.0,C
4773,中川りな,4,9,0.179,0.08,0.32,22.22,C
5148,松本怜,4,7,0.233,0.09,0.41,14.29,C
3618,海野ゆかり,3,9,0.138,0.04,0.29,33.33,C
4878,西岡育未,3,5,0.14,0.09,0.19,20.0,C
4878,西岡育未,1,3,0.19,0.15,0.21,0.0,参考
4764,小池礼乃,3,5,0.164,0.08,0.34,20.0,C
5277,井上未都,4,9,0.188,0.07,0.26,0.0,C
4183,宇野弥生,2,8,0.133,0.08,0.18,37.5,C
4819,蜂須瑞生,1,6,0.135,0.05,0.22,16.67,C
5184,飯塚響,5,3,0.063,0.01,0.13,66.67,参考
4764,小池礼乃,6,4,0.172,0.06,0.3,0.0,参考
4773,中川りな,6,5,0.148,0.11,0.18,20.0,C
4773,中川りな,1,10,0.192,0.03,0.3,10.0,B
5335,森陽多,5,4,0.25,0.19,0.32,0.0,参考
4764,小池礼乃,5,5,0.222,0.08,0.34,20.0,C
5045,平川香織,4,6,0.158,0.08,0.24,0.0,C
5335,森陽多,6,8,0.176,0.05,0.27,25.0,C
4536,喜井つかさ,4,6,0.17,0.13,0.19,0.0,C
4289,落合直子,6,3,0.1,0.05,0.13,33.33,参考
4878,西岡育未,4,6,0.148,0.11,0.24,16.67,C
4773,中川りな,3,8,0.215,0.17,0.29,0.0,C
5291,三嶌こころ,4,5,0.21,0.11,0.28,0.0,C
4637,中田友也,5,5,0.148,0.11,0.2,60.0,C
4824,松井洪弥,4,5,0.09,0.07,0.1,20.0,C
4637,中田友也,2,5,0.186,0.14,0.23,0.0,C
4888,金児隆太,4,5,0.146,0.05,0.22,20.0,C
3697,勝野竜司,2,3,0.123,0.08,0.2,66.67,参考
5263,花田凱成,5,6,0.18,0.09,0.29,50.0,C
4637,中田友也,3,4,0.147,0.08,0.19,25.0,参考
4155,長野壮志郎,3,7,0.159,0.1,0.24,14.29,C
3697,勝野竜司,6,3,0.14,0.12,0.17,0.0,参考
3448,高山秀雄,3,4,0.258,0.13,0.49,0.0,参考
4824,松井洪弥,1,6,0.115,0.07,0.14,33.33,C
4637,中田友也,4,6,0.16,0.13,0.2,16.67,C
4888,金児隆太,1,5,0.212,0.12,0.33,0.0,C
4824,松井洪弥,6,6,0.175,0.12,0.24,0.0,C
4155,長野壮志郎,6,4,0.215,0.16,0.27,0.0,参考
4794,和田拓也,4,6,0.152,0.08,0.26,33.33,C
4824,松井洪弥,5,3,0.14,0.12,0.17,0.0,参考
4793,金子萌,2,3,0.11,0.09,0.13,33.33,参考
3448,高山秀雄,5,7,0.161,0.08,0.22,0.0,C
4824,松井洪弥,2,4,0.12,0.06,0.17,0.0,参考
4793,金子萌,5,3,0.193,0.11,0.25,0.0,参考
4824,松井洪弥,3,4,0.122,0.08,0.18,75.0,参考
4395,下河雅史,4,5,0.16,0.08,0.24,20.0,C
4992,廣瀬篤哉,5,3,0.207,0.14,0.27,0.0,参考
4487,三原司,4,6,0.182,0.13,0.27,0.0,C
5138,村本大成,4,5,0.136,0.09,0.16,40.0,C
3833,中辻博訓,1,5,0.128,0.01,0.19,40.0,C
4395,下河雅史,2,5,0.164,0.08,0.21,0.0,C
4487,三原司,2,7,0.189,0.09,0.27,0.0,C
4949,横田貴満,2,9,0.137,0.06,0.33,11.11,C
3833,中辻博訓,3,3,0.143,0.08,0.23,33.33,参考
5138,村本大成,5,4,0.185,0.11,0.31,25.0,参考
4395,下河雅史,3,6,0.19,0.15,0.26,0.0,C
5239,上野俊樹,4,4,0.15,0.06,0.33,50.0,参考
3072,西田靖,2,16,0.155,0.03,0.28,12.5,B
5138,村本大成,2,4,0.16,0.11,0.19,0.0,参考
4487,三原司,5,7,0.253,0.15,0.33,0.0,C
3833,中辻博訓,6,3,0.153,0.09,0.19,33.33,参考
4395,下河雅史,5,5,0.136,0.09,0.23,0.0,C
3833,中辻博訓,4,3,0.083,0.06,0.11,33.33,参考
5138,村本大成,3,3,0.157,0.11,0.23,0.0,参考
5138,村本大成,6,3,0.253,0.22,0.32,0.0,参考
4580,長谷川雅和,3,7,0.19,0.11,0.26,14.29,C
5036,福田翔吾,4,4,0.152,0.12,0.18,25.0,参考
5241,門田栞,2,4,0.165,0.12,0.19,25.0,参考
4909,薮内瑞希,4,5,0.332,0.2,0.64,0.0,C
4973,栗原直也,3,3,0.17,0.11,0.21,0.0,参考
5262,鈴木章司,6,4,0.177,0.12,0.24,0.0,参考
5036,福田翔吾,6,3,0.137,0.11,0.18,66.67,参考
5036,福田翔吾,3,3,0.263,0.23,0.33,0.0,参考
4909,薮内瑞希,6,3,0.18,0.11,0.28,0.0,参考
4664,東口晃,2,4,0.26,0.2,0.39,0.0,参考
4303,牧原崇,4,5,0.178,0.12,0.23,0.0,C
3826,村田修次,3,6,0.135,0.11,0.16,33.33,C
5323,香川陽太,6,14,0.155,0.0,0.36,28.57,B
4303,牧原崇,1,5,0.186,0.1,0.28,20.0,C
4193,郷原章平,3,5,0.146,0.04,0.24,40.0,C
4356,長岡良也,6,4,0.125,0.09,0.19,25.0,参考
3687,花田和明,2,6,0.172,0.07,0.24,16.67,C
3826,村田修次,1,5,0.154,0.13,0.21,60.0,C
4664,東口晃,5,4,0.185,0.13,0.27,25.0,参考
4193,郷原章平,5,7,0.156,0.1,0.18,14.29,C
4785,木幡純也,5,3,0.267,0.18,0.33,0.0,参考
5255,藤原仙二,5,6,0.157,0.09,0.24,66.67,C
4193,郷原章平,1,6,0.147,0.07,0.27,66.67,C
4303,牧原崇,5,4,0.228,0.19,0.27,0.0,参考
3826,村田修次,6,5,0.128,0.06,0.2,20.0,C
3687,花田和明,3,7,0.124,0.03,0.19,42.86,C
4323,山田佑樹,4,3,0.127,0.06,0.19,0.0,参考
4815,伏島祐介,6,5,0.214,0.07,0.31,20.0,C
4664,東口晃,4,3,0.177,0.09,0.28,66.67,参考
4288,永田啓二,6,6,0.097,0.06,0.13,66.67,C
3687,花田和明,1,5,0.148,0.11,0.2,0.0,C
4193,郷原章平,4,8,0.14,0.08,0.23,25.0,C
4069,山本修一,5,3,0.22,0.21,0.23,0.0,参考
3826,村田修次,2,5,0.104,0.05,0.16,40.0,C
4815,伏島祐介,3,4,0.233,0.13,0.33,0.0,参考
4193,郷原章平,2,6,0.138,0.08,0.21,16.67,C
3826,村田修次,5,6,0.192,0.12,0.27,0.0,C
4351,里岡右貴,4,5,0.162,0.06,0.34,60.0,C
4815,伏島祐介,1,4,0.168,0.14,0.2,25.0,参考
3826,村田修次,4,4,0.195,0.08,0.26,0.0,参考
5323,香川陽太,5,6,0.198,0.15,0.36,33.33,C
4664,東口晃,3,4,0.22,0.14,0.32,25.0,参考
3687,花田和明,4,4,0.133,0.05,0.18,25.0,参考
4297,山田哲也,5,4,0.1,0.04,0.15,75.0,参考
5336,瀬川大地,5,19,0.209,0.03,0.36,15.79,B
5075,中島秀治,5,4,0.205,0.12,0.28,0.0,参考
4357,田中和也,5,3,0.16,0.08,0.24,0.0,参考
5131,江藤敦宏,6,3,0.193,0.15,0.22,0.0,参考
3721,守田俊介,1,10,0.126,0.04,0.24,40.0,B
5131,江藤敦宏,3,5,0.18,0.09,0.23,0.0,C
4724,吉田祐貴,2,5,0.17,0.08,0.26,0.0,C
5075,中島秀治,3,3,0.107,0.03,0.24,33.33,参考
5131,江藤敦宏,2,3,0.213,0.15,0.26,0.0,参考
4710,福田宗平,3,7,0.154,0.07,0.22,14.29,C
4952,吉武真也,6,4,0.163,0.09,0.25,0.0,参考
3721,守田俊介,4,3,0.12,0.04,0.23,100.0,参考
5075,中島秀治,1,3,0.183,0.13,0.22,66.67,参考
4710,福田宗平,1,7,0.164,0.07,0.22,0.0,C
4710,福田宗平,5,4,0.18,0.13,0.25,25.0,参考
3721,守田俊介,3,4,0.152,0.07,0.23,0.0,参考
4724,吉田祐貴,3,4,0.107,0.07,0.13,50.0,参考
5131,江藤敦宏,5,6,0.205,0.12,0.25,0.0,C
5075,中島秀治,2,3,0.227,0.17,0.3,0.0,参考
3503,堂原洋史,3,4,0.165,0.08,0.24,25.0,参考
4003,表憲一,4,3,0.18,0.16,0.2,0.0,参考
3813,佐藤大介,6,5,0.202,0.16,0.27,20.0,C
3807,岡部哲,1,4,0.13,0.06,0.26,25.0,参考
3362,間嶋仁志,4,4,0.203,0.06,0.28,25.0,参考
3503,堂原洋史,1,3,0.21,0.12,0.28,33.33,参考
3392,小森信雄,5,3,0.19,0.18,0.21,33.33,参考
3703,鳥飼眞,3,3,0.18,0.16,0.21,0.0,参考
3853,岩崎正哉,5,6,0.208,0.1,0.31,0.0,C
3362,間嶋仁志,1,4,0.22,0.19,0.25,25.0,参考
4003,表憲一,3,6,0.155,0.09,0.21,16.67,C
3813,佐藤大介,3,5,0.184,0.09,0.28,20.0,C
3392,小森信雄,2,3,0.257,0.21,0.29,0.0,参考
3703,鳥飼眞,2,3,0.18,0.16,0.2,33.33,参考
4027,松江秀徳,6,4,0.098,0.03,0.15,100.0,参考
3813,佐藤大介,5,5,0.21,0.12,0.32,0.0,C
3503,堂原洋史,6,3,0.217,0.18,0.27,0.0,参考
3807,岡部哲,3,4,0.235,0.18,0.37,0.0,参考
4003,表憲一,5,5,0.154,0.11,0.19,0.0,C
3703,鳥飼眞,4,4,0.095,0.07,0.13,50.0,参考
3813,佐藤大介,2,6,0.172,0.05,0.27,0.0,C
3503,堂原洋史,5,6,0.177,0.1,0.21,0.0,C
4003,表憲一,2,6,0.15,0.03,0.22,16.67,C
3703,鳥飼眞,5,3,0.223,0.14,0.34,33.33,参考
3362,間嶋仁志,2,7,0.226,0.16,0.35,0.0,C
3931,黒崎竜也,6,3,0.137,0.09,0.17,66.67,参考
3853,岩崎正哉,3,8,0.207,0.12,0.31,12.5,C
4003,表憲一,6,5,0.19,0.16,0.23,0.0,C
4003,表憲一,1,5,0.102,0.06,0.15,60.0,C
3362,間嶋仁志,3,6,0.175,0.08,0.32,16.67,C
3813,佐藤大介,1,5,0.118,0.07,0.17,40.0,C
3503,堂原洋史,2,6,0.148,0.09,0.19,66.67,C
3503,堂原洋史,4,3,0.207,0.11,0.26,0.0,参考
5025,粟田祥,2,4,0.145,0.04,0.24,25.0,参考
5342,原村百那,6,43,0.201,0.09,0.58,13.95,A
4792,杉村賢也,3,8,0.13,0.03,0.38,12.5,C
4465,大西賢,5,4,0.13,0.05,0.18,25.0,参考
4978,山田和佐,2,8,0.141,0.06,0.2,12.5,C
4086,寺本重宣,3,5,0.142,0.08,0.19,0.0,C
5025,粟田祥,5,4,0.128,0.04,0.18,0.0,参考
5299,西丸敦基,6,14,0.141,0.04,0.31,28.57,B
4458,抹香雄三,4,3,0.143,0.08,0.2,0.0,参考
4792,杉村賢也,5,3,0.157,0.14,0.17,66.67,参考
5014,梶山涼斗,4,5,0.106,0.06,0.17,60.0,C
4465,大西賢,2,3,0.203,0.15,0.29,0.0,参考
4894,原村拓也,4,5,0.234,0.1,0.32,0.0,C
4978,山田和佐,5,8,0.189,0.08,0.32,0.0,C
4894,原村拓也,3,5,0.168,0.09,0.25,0.0,C
4978,山田和佐,4,6,0.203,0.12,0.27,0.0,C
5025,粟田祥,6,3,0.153,0.13,0.18,0.0,参考
4792,杉村賢也,4,3,0.237,0.13,0.36,33.33,参考
4456,鎌倉涼,5,3,0.19,0.12,0.24,33.33,参考
5218,山田理央,2,6,0.153,0.05,0.41,33.33,C
5299,西丸敦基,4,6,0.19,0.07,0.32,0.0,C
4894,原村拓也,2,4,0.193,0.08,0.31,25.0,参考
5299,西丸敦基,5,7,0.129,0.08,0.19,28.57,C
4287,今井貴士,6,6,0.105,0.08,0.15,16.67,C
5270,小玉啓太,2,6,0.145,0.08,0.28,16.67,C
5102,原田雄次,4,6,0.27,0.12,0.61,0.0,C
5214,田中宏典,3,7,0.141,0.07,0.2,0.0,C
4287,今井貴士,4,10,0.123,0.07,0.24,50.0,B
5102,原田雄次,2,9,0.161,0.03,0.25,22.22,C
5252,荒木颯斗,4,4,0.125,0.08,0.16,50.0,参考
4951,新田洋一,3,4,0.128,0.1,0.16,25.0,参考
5286,坂井滉哉,5,3,0.097,0.07,0.12,66.67,参考
5252,荒木颯斗,6,4,0.143,0.09,0.23,25.0,参考
4287,今井貴士,1,10,0.176,0.07,0.34,10.0,B
5270,小玉啓太,4,7,0.186,0.1,0.31,42.86,C
5102,原田雄次,5,7,0.171,0.09,0.22,14.29,C
4287,今井貴士,3,7,0.136,0.11,0.2,28.57,C
4951,新田洋一,2,4,0.125,0.06,0.2,0.0,参考
5102,原田雄次,3,5,0.156,0.07,0.24,20.0,C
4274,長畑友輔,4,5,0.108,0.07,0.19,20.0,C
4836,大谷健太,3,6,0.157,0.01,0.31,33.33,C
5252,荒木颯斗,2,3,0.163,0.13,0.2,0.0,参考
5270,小玉啓太,5,4,0.122,0.03,0.22,0.0,参考
4259,真庭明志,6,3,0.163,0.05,0.25,0.0,参考
5207,高山敬悟,2,8,0.131,0.05,0.24,0.0,C
5289,佃來紀,5,5,0.13,0.06,0.18,40.0,C
3869,井芹大志,2,3,0.223,0.11,0.39,0.0,参考
5250,嶋田有里,3,3,0.177,0.11,0.26,0.0,参考
4947,間庭菜摘,4,12,0.192,0.08,0.29,16.67,B
5208,屋良龍紀,5,8,0.131,0.07,0.24,25.0,C
3652,森下勇,2,4,0.13,0.07,0.18,0.0,参考
5207,高山敬悟,5,4,0.133,0.09,0.17,0.0,参考
4642,松尾夏海,4,4,0.115,0.1,0.12,50.0,参考
4259,真庭明志,2,5,0.094,0.05,0.16,40.0,C
4748,渡邉雄朗,6,3,0.203,0.11,0.29,33.33,参考
3869,井芹大志,1,3,0.123,0.08,0.16,66.67,参考
5208,屋良龍紀,3,10,0.139,0.04,0.24,20.0,B
5274,城間盛渚,3,6,0.108,0.02,0.18,50.0,C
5289,佃來紀,4,4,0.188,0.05,0.27,0.0,参考
4259,真庭明志,5,8,0.131,0.09,0.2,12.5,C
5208,屋良龍紀,2,9,0.114,0.01,0.25,44.44,C
4642,松尾夏海,3,4,0.138,0.11,0.16,50.0,参考
3869,井芹大志,5,4,0.205,0.14,0.25,0.0,参考
4395,下河雅史,6,4,0.193,0.15,0.24,0.0,参考
5250,嶋田有里,4,3,0.233,0.12,0.34,0.0,参考
4642,松尾夏海,5,6,0.11,0.07,0.14,16.67,C
4259,真庭明志,4,8,0.159,0.13,0.21,37.5,C
3652,森下勇,3,3,0.187,0.09,0.31,33.33,参考
5297,南彩寧,6,8,0.196,0.07,0.33,25.0,C
4947,間庭菜摘,1,5,0.152,0.02,0.23,20.0,C
5207,高山敬悟,3,11,0.15,0.05,0.25,9.09,B
3869,井芹大志,6,3,0.173,0.14,0.19,0.0,参考
4395,下河雅史,1,5,0.14,0.12,0.19,40.0,C
5274,城間盛渚,2,4,0.195,0.1,0.39,25.0,参考
5208,屋良龍紀,4,8,0.131,0.06,0.23,25.0,C
5289,佃來紀,6,7,0.147,0.08,0.23,28.57,C
3499,市川哲也,6,3,0.147,0.12,0.19,0.0,参考
5207,高山敬悟,4,6,0.113,0.01,0.23,66.67,C
3652,森下勇,4,3,0.18,0.17,0.19,0.0,参考
5297,南彩寧,5,5,0.202,0.17,0.24,0.0,C
4259,真庭明志,1,8,0.109,0.03,0.18,37.5,C
4642,松尾夏海,1,7,0.134,0.07,0.24,28.57,C
5207,高山敬悟,1,3,0.207,0.17,0.23,0.0,参考
5208,屋良龍紀,1,5,0.168,0.07,0.32,20.0,C
5218,山田理央,1,6,0.282,0.08,0.79,16.67,C
4642,松尾夏海,2,3,0.137,0.11,0.15,0.0,参考
5274,城間盛渚,1,3,0.127,0.09,0.15,33.33,参考
4259,真庭明志,3,5,0.108,0.03,0.16,20.0,C
3652,森下勇,5,5,0.174,0.12,0.26,0.0,C
5261,岡暢祐,3,4,0.128,0.06,0.16,25.0,参考
5208,屋良龍紀,6,5,0.186,0.14,0.31,40.0,C
5207,高山敬悟,6,6,0.108,0.03,0.22,33.33,C
5311,小林京平,5,12,0.151,0.03,0.36,50.0,B
3812,山崎聖司,5,3,0.213,0.19,0.26,0.0,参考
4809,外崎悟,4,4,0.138,0.09,0.2,50.0,参考
5329,金子龍斗,6,11,0.163,0.05,0.35,27.27,B
5311,小林京平,4,13,0.131,0.03,0.32,38.46,B
3660,長谷川親王,6,4,0.268,0.22,0.33,0.0,参考
4809,外崎悟,3,4,0.17,0.09,0.23,25.0,参考
5284,嘉手苅徹哉,4,4,0.128,0.07,0.18,25.0,参考
4809,外崎悟,6,3,0.163,0.06,0.26,33.33,参考
4543,重木輝彦,4,7,0.237,0.06,0.38,0.0,C
4143,浦田晃嗣,5,4,0.12,0.07,0.18,50.0,参考
4809,外崎悟,1,4,0.152,0.04,0.24,0.0,参考
4561,藤山翔大,3,3,0.13,0.03,0.18,33.33,参考
5223,森清友翔,4,7,0.133,0.06,0.24,0.0,C
4461,安田吉宏,4,3,0.177,0.07,0.3,66.67,参考
